loan_id,borrower_id,borrower_name,co_borrower_name,loan_type,loan_purpose,property_state,property_zip,servicer_name,original_principal,current_balance,interest_rate,monthly_payment,origination_date,maturity_date,last_payment_date,next_payment_date,payment_status,days_past_due,document_status,lien_position
L001617,B1073,James Jones,,ARM,PURCHASE,CO,20783,PHH Mortgage,70327.00,31426.13,4.445,286.55,2010-12-05,2025-12-05,2016-12-01,2016-12-31,CURRENT,0,COMPLETE,SECOND
L004087,B1221,Susan Taylor,,ARM,CONSTRUCTION,FL,54413,Freedom Mortgage,525538.00,448303.30,2.889,1391.76,2013-04-04,2028-04-04,2019-12-19,2020-01-18,CURRENT,0,COMPLETE,SECOND
L002520,B4465,William Davis,,USDA,HOME_EQUITY,VT,82188,PHH Mortgage,561237.00,435557.03,3.038,1562.95,2019-11-11,2049-11-11,2020-01-12,2020-02-11,CURRENT,0,MISSING,FIRST
L007017,B5833,Linda Williams,,FHA,PURCHASE,ID,91334,Flagstar Bank,65966.00,58005.82,5.859,354.29,2014-06-19,2029-06-19,2017-04-21,2017-05-21,DELINQUENT,73,INCOMPLETE,FIRST
L007337,B1950,Lisa Wilson,,VA,CASH_OUT_REFINANCE,NJ,72915,Quicken Loans,348936.00,0.00,4.436,1418.89,2015-06-20,2045-06-20,2026-02-27,2026-03-29,PAID_OFF,0,COMPLETE,FIRST
L000208,B1004,John Williams,,ARM,HOME_EQUITY,AB,86406,PNC Bank,215092.00,117889.27,3.021,595.64,2016-03-10,2046-03-10,2020-03-25,2020-04-24,DELINQUENT,77,COMPLETE,SECOND
L008271,B6021,Thomas Martinez,Lisa Hernandez,JUMBO,REFINANCE,IL,18641,Citimortgage,749515.00,0.00,5.488,3770.56,2013-10-06,2028-10-06,2015-11-10,2015-12-10,CLOSED,0,COMPLETE,FIRST
L006798,B1368,Linda Garcia,,FHA,PURCHASE,FL,86032,JPMorgan Chase Bank,796277.00,384881.94,4.914,3586.83,2014-07-04,2024-07-04,2022-03-06,2022-04-05,CURRENT,0,COMPLETE,SECOND
L007869,B7367,Karen White,,JUMBO,CONSTRUCTION,UT,63542,Freedom Mortgage,662354.00,314835.86,7.365,4471.72,2020-09-06,2030-09-06,2024-06-29,2024-07-29,CURRENT,0,COMPLETE,FIRST
L003266,B3690,Linda Wilson,,USDA,PURCHASE,TN,19990,Caliber Home Loans,631046.00,250840.50,5.901,3413.49,2015-10-01,2045-10-01,2018-06-23,2018-07-23,DEFAULT,265,INCOMPLETE,FIRST
L006265,B9004,Richard Brown,,ARM,PURCHASE,DC,58251,JPMorgan Chase Bank,768021.00,386312.97,6.454,4543.74,2020-11-26,2030-11-26,2022-03-21,2022-04-20,CURRENT,0,COMPLETE,SECOND
L001509,B5008,Thomas Hernandez,,VA,CONSTRUCTION,CO,45909,Wells Fargo Home Mortgage,435724.00,365872.79,2.544,1016.11,2016-11-25,2046-11-25,2021-08-05,2021-09-04,CURRENT,0,COMPLETE,SECOND
L009433,B2190,Barbara Jones,,CONVENTIONAL,CASH_OUT_REFINANCE,NH,92843,Citimortgage,161450.00,111639.13,7.814,1156.44,2014-07-15,2024-07-15,2022-07-23,2022-08-22,DEFAULT,179,COMPLETE,FIRST
L000336,B5646,John Jackson,,VA,REFINANCE,NV,11675,Flagstar Bank,529142.00,252795.57,6.102,2959.76,2016-12-30,2046-12-30,2019-08-12,2019-09-11,CURRENT,0,,SECOND
L000194,B4485,Robert Moore,,CONVENTIONAL,CONSTRUCTION,IA,57692,Nationstar Mortgage,-88436.00,46810.81,5.81,471.00,2022-03-11,2052-03-11,2029-08-09,2029-09-08,DEFAULT,238,INCOMPLETE,FIRST
L009913,B3884,Jennifer Miller,,VA,CONSTRUCTION,NC,88734,PHH Mortgage,685180.00,358850.50,4.471,2808.15,2021-05-03,2051-05-03,2022-01-18,2022-02-17,CURRENT,0,INCOMPLETE,FIRST
L006660,B1500,Charles Martin,,FHA,REFINANCE,CO,65905,JPMorgan Chase Bank,202664.00,104142.76,6.85,1272.56,2016-01-29,2046-01-29,2020-11-15,2020-12-15,CURRENT,0,COMPLETE,SECOND
L004651,B3658,Robert Jones,,FIXED,PURCHASE,IL,76785,PNC Bank,570354.00,214808.36,3.641,1903.60,2017-11-10,2037-11-10,2026-11-26,2026-12-26,CURRENT,0,COMPLETE,SECOND
L003386,B9715,Sarah Thomas,,FHA,PURCHASE,FL,82614,Wells Fargo Home Mortgage,312353.00,99539.72,6.876,1968.76,2017-10-11,2037-10-11,2021-07-20,2021-08-19,CURRENT,0,COMPLETE,SECOND
L008774,B1166,John Smith,,FIXED,CASH_OUT_REFINANCE,HI,57781,Nationstar Mortgage,67779.00,33826.20,7.59,471.57,2017-07-05,2032-07-05,2019-06-05,2019-07-05,CURRENT,0,COMPLETE,SECOND
L007964,B8946,Karen Davis,,FHA,CONSTRUCTION,AZ,82290,Bank of America,298160.00,150917.08,7.362,2012.13,2020-04-19,2030-04-19,2028-10-19,2028-11-18,CURRENT,0,COMPLETE,SECOND
L004307,B6633,Barbara White,,VA,REFINANCE,AK,25970,PNC Bank,123945.00,54970.00,4.875,553.88,2019-03-25,2029-03-25,2021-09-21,2021-10-21,CURRENT,0,INCOMPLETE,FIRST
L008698,B2277,Robert Martinez,Mary Jackson,JUMBO,REFINANCE,DC,51430,PHH Mortgage,116090.00,0.00,7.185,764.60,2011-11-30,2026-11-30,2014-10-10,2014-11-09,PAID_OFF,0,COMPLETE,SECOND
L000146,B2425,Lisa Thompson,,JUMBO,PURCHASE,AL,64321,Bank of America,456951.00,267052.85,5.838,2445.37,2022-05-20,2042-05-20,2032-01-26,2032-02-25,PENDING,0,INCOMPLETE,FIRST
L008884,B4949,Lisa Smith,,VA,CONSTRUCTION,MA,72921,Nationstar Mortgage,334271.00,243107.80,6.025,1846.15,2017-08-04,2027-08-04,2020-04-28,2020-05-28,CURRENT,0,COMPLETE,FIRST
L004190,B1493,Joseph Jackson,,CONVENTIONAL,HOME_EQUITY,OR,43888,Flagstar Bank,120299.00,82421.73,4.371,482.01,2016-02-04,2046-02-04,2017-06-12,2017-07-12,CURRENT,0,COMPLETE,SECOND
L001477,B7079,David Miller,,USDA,REFINANCE,AK,94790,US Bank,513012.00,232944.48,4.772,2244.09,2014-02-22,2024-02-22,2015-06-18,2015-07-18,DELINQUENT,70,COMPLETE,FIRST
L005684,B8415,Thomas Thomas,,ARM,HOME_EQUITY,AL,53550,JPMorgan Chase Bank,795518.00,656199.77,7.153,5216.15,2010-03-14,2040-03-14,2012-04-10,2012-05-10,CURRENT,0,MISSING,SECOND
L003275,B5850,John Jones,,FHA,PURCHASE,MI,90880,Flagstar Bank,322201.00,154262.47,4.81,1420.64,2014-10-07,2029-10-07,2020-12-12,2021-01-11,CURRENT,0,INCOMPLETE,SECOND
L007310,B3254,John Jackson,,VA,CONSTRUCTION,HI,49542,Bank of America,672290.00,366646.59,3.392,2090.37,2012-01-06,2027-01-06,2016-09-10,2016-10-10,DEFAULT,185,COMPLETE,SECOND
L008749,B9090,Lisa Garcia,Charles Wilson,USDA,REFINANCE,RI,65465,Wells Fargo Home Mortgage,306286.00,104373.24,8.092,2271.93,2015-12-10,2030-12-10,2020-08-19,2020-09-18,CURRENT,0,INCOMPLETE,FIRST
L005071,B7146,Barbara Taylor,,CONVENTIONAL,CONSTRUCTION,MO,14745,Freedom Mortgage,448070.00,0.00,4.413,1812.56,2016-09-24,2031-09-24,2017-07-01,2017-07-31,PAID_OFF,0,COMPLETE,FIRST
L001858,B1253,Joseph Martin,,FIXED,CONSTRUCTION,NE,38448,Flagstar Bank,94705.00,0.00,7.324,635.82,2022-09-18,2052-09-18,2024-06-25,2024-07-25,PAID_OFF,0,COMPLETE,SECOND
L006547,B8723,Lisa Williams,Richard Thomas,USDA,HOME_EQUITY,CO,49475,Freedom Mortgage,526631.00,195431.88,6.462,3119.50,2013-07-29,2028-07-29,2019-11-08,2019-12-08,CURRENT,0,COMPLETE,SECOND
L006861,B1312,Susan Johnson,,USDA,CONSTRUCTION,NV,17459,Freedom Mortgage,117328.00,43384.54,2.764,297.27,2019-03-05,2039-03-05,2027-09-24,2027-10-24,CURRENT,0,INCOMPLETE,SECOND
L003193,B9370,Charles Thomas,,CONVENTIONAL,REFINANCE,DE,59413,Caliber Home Loans,285121.00,128490.41,3.837,1002.84,2021-09-17,2036-09-17,2031-03-31,2031-04-30,DELINQUENT,64,COMPLETE,SECOND
L005666,B9731,William Jones,Robert Jones,CONVENTIONAL,CASH_OUT_REFINANCE,RI,58447,Caliber Home Loans,631772.00,0.00,2.699,1563.06,2020-04-07,2035-04-07,2023-06-07,2023-07-07,PAID_OFF,0,COMPLETE,FIRST
L008811,B2057,Charles White,,ARM,CASH_OUT_REFINANCE,WY,26846,Freedom Mortgage,294669.00,264197.66,6.596,1781.67,2016-01-13,2031-01-13,2017-01-30,2017-03-01,CURRENT,0,COMPLETE,FIRST
L009244,B5468,Robert Davis,,FHA,HOME_EQUITY,DC,20358,Wells Fargo Home Mortgage,231444.00,92330.04,7.364,1562.32,2022-05-13,2037-05-13,2029-05-25,2029-06-24,CURRENT,0,COMPLETE,SECOND
L007911,B4612,James Thompson,Patricia Jackson,ARM,PURCHASE,OH,54988,Wells Fargo Home Mortgage,228580.00,164077.53,3.082,645.78,2010-03-27,2040-03-27,2017-06-11,2017-07-11,DELINQUENT,32,COMPLETE,FIRST
L007694,B1593,Jessica Moore,Thomas Johnson,ARM,REFINANCE,WY,85318,SunTrust Mortgage,610529.00,0.00,3.652,2043.85,2019-01-29,2049-01-29,2029-05-17,2029-06-16,CLOSED,0,COMPLETE,SECOND
L003979,B2599,Charles Hernandez,,FIXED,CONSTRUCTION,CT,14043,Flagstar Bank,644854.00,333869.21,3.55,2098.46,2021-06-05,2036-06-05,2023-01-31,2023-03-02,CURRENT,0,COMPLETE,FIRST
L003318,B2052,Jennifer Anderson,,JUMBO,REFINANCE,NH,11931,PHH Mortgage,175829.00,127315.63,5.774,930.63,2011-11-02,2021-11-02,2013-02-07,2013-03-09,CURRENT,0,INCOMPLETE,FIRST
L008029,B4878,Karen Smith,,USDA,PURCHASE,NV,46846,JPMorgan Chase Bank,579661.00,497045.39,7.077,3760.41,2020-12-25,2040-12-25,2026-03-06,2026-04-05,DELINQUENT,44,COMPLETE,SECOND
L008105,B9081,Jessica Thomas,Charles Smith,USDA,HOME_EQUITY,NM,41220,SunTrust Mortgage,595746.00,258589.11,3.988,2177.85,2022-09-22,2052-09-22,2024-10-08,2024-11-07,DELINQUENT,34,COMPLETE,SECOND
L002391,B9884,David Jackson,,USDA,REFINANCE,NH,85795,Freedom Mortgage,289002.00,115892.85,3.611,956.62,2011-07-06,2021-07-06,2021-03-11,2021-04-10,DEFAULT,229,COMPLETE,SECOND
L004840,B9430,William Lee,,ARM,HOME_EQUITY,AZ,24735,JPMorgan Chase Bank,163464.00,49032.25,4.714,706.36,2011-07-07,2021-07-07,2018-11-13,2018-12-13,CURRENT,0,MISSING,SECOND
L004347,B4784,Jessica Davis,,FHA,HOME_EQUITY,UT,50372,Caliber Home Loans,715841.00,0.00,7.54,4947.65,2013-08-03,2028-08-03,2017-03-31,2017-04-30,PAID_OFF,0,COMPLETE,FIRST
L002994,B7736,David Davis,,CONVENTIONAL,CASH_OUT_REFINANCE,WI,35870,Flagstar Bank,564760.00,272149.03,4.76,2464.24,2012-07-19,2027-07-19,2016-05-22,2016-06-21,CURRENT,0,COMPLETE,FIRST
L007554,B9004,Michael Davis,John Martinez,ARM,PURCHASE,HI,63520,US Bank,301840.00,115811.88,8.271,2288.48,2021-05-09,2041-05-09,2027-06-04,2027-07-04,CURRENT,0,COMPLETE,SECOND
L003328,B1486,John Garcia,,FHA,CASH_OUT_REFINANCE,CA,82794,JPMorgan Chase Bank,621060.00,338684.72,5.454,3104.99,2021-01-27,2031-01-27,2027-11-20,2027-12-20,CURRENT,0,COMPLETE,SECOND
L001956,B5534,Charles Miller,Susan Brown,JUMBO,REFINANCE,HI,84787,Bank of America,625522.00,228483.46,8.237,4723.06,2015-09-09,2045-09-09,2021-06-04,2021-07-04,CURRENT,0,COMPLETE,FIRST
L008208,B9248,Karen Miller,William Jones,ARM,REFINANCE,WY,31163,Nationstar Mortgage,543245.00,356727.39,6.848,3410.13,2019-03-17,2039-03-17,2027-09-16,2027-10-16,DEFAULT,349,COMPLETE,FIRST
L002338,B5778,Mary Jackson,,FIXED,HOME_EQUITY,NJ,32767,PHH Mortgage,296126.00,175403.40,6.345,1722.34,2021-05-07,2051-05-07,2030-04-05,2030-05-05,CURRENT,0,COMPLETE,SECOND
L000981,B2390,Jennifer Smith,Karen Lee,JUMBO,REFINANCE,UT,19538,Freedom Mortgage,522645.00,337312.00,5.13,2457.74,2018-12-06,2033-12-06,2021-09-25,2021-10-25,DELINQUENT,61,COMPLETE,SECOND
L002061,B5434,Linda White,Susan Johnson,USDA,REFINANCE,IN,47742,Quicken Loans,487332.00,276980.21,6.632,2962.65,2013-05-17,2023-05-17,2014-07-05,2014-08-04,CURRENT,0,COMPLETE,FIRST
L001643,B9207,Jessica Smith,,USDA,PURCHASE,UT,87707,Wells Fargo Home Mortgage,425913.00,0.00,6.506,2540.07,2019-06-03,2049-06-03,2024-08-31,2024-09-30,PAID_OFF,0,COMPLETE,FIRST
L004037,B9880,Joseph Martinez,Mary Johnson,CONVENTIONAL,CASH_OUT_REFINANCE,OH,43233,Flagstar Bank,520873.00,0.00,2.751,1313.51,2020-07-17,2035-07-17,2021-06-23,2021-07-23,CLOSED,0,INCOMPLETE,FIRST
L001247,B1598,Sarah Moore,,CONVENTIONAL,CONSTRUCTION,IN,71735,PHH Mortgage,288963.00,156626.37,6.735,1783.99,2019-12-18,2039-12-18,2030-04-21,2030-05-21,CURRENT,0,COMPLETE,FIRST
L007537,B2191,Charles Smith,,FIXED,CONSTRUCTION,NC,90976,Citimortgage,146685.00,52593.78,7.784,1046.65,2017-04-02,2027-04-02,2021-12-11,2022-01-10,CURRENT,0,COMPLETE,SECOND
L005908,B3541,Karen Martin,,USDA,HOME_EQUITY,KS,67980,Wells Fargo Home Mortgage,594615.00,496322.64,3.398,1852.13,2019-07-23,2034-07-23,2026-03-18,2026-04-17,CURRENT,0,INCOMPLETE,SECOND
L009703,B7961,James Martin,,VA,REFINANCE,GA,79785,Bank of America,792558.00,677059.98,5.183,3765.51,2019-02-20,2049-02-20,2020-04-10,2020-05-10,CURRENT,0,COMPLETE,FIRST
L008800,B1610,John Martinez,,CONVENTIONAL,REFINANCE,NM,88738,Freedom Mortgage,526408.00,288090.31,2.737,1320.71,2021-12-08,2031-12-08,2029-02-16,2029-03-18,CURRENT,0,COMPLETE,FIRST
L005811,B2684,Patricia Moore,,VA,CONSTRUCTION,OR,60270,PNC Bank,454175.00,0.00,5.514,2295.63,2022-07-08,2032-07-08,2031-10-21,2031-11-20,PAID_OFF,0,COMPLETE,SECOND
L003817,B2356,Barbara Brown,Richard Hernandez,FHA,REFINANCE,OK,63944,Bank of America,452833.00,256299.72,4.434,1840.54,2021-03-04,2031-03-04,2024-03-03,2024-04-02,CURRENT,0,COMPLETE,SECOND
L001962,B8765,Thomas Williams,,ARM,HOME_EQUITY,AL,64481,SunTrust Mortgage,323093.00,105402.76,6.233,1846.02,2017-10-28,2037-10-28,2027-05-05,2027-06-04,CURRENT,0,COMPLETE,FIRST
L006542,B5964,James Johnson,,ARM,CONSTRUCTION,AZ,85681,Freedom Mortgage,755451.00,362105.91,6.226,4311.48,2020-09-14,2050-09-14,2027-10-20,2027-11-19,CURRENT,0,COMPLETE,SECOND
L004235,B6351,Mary Garcia,Susan Anderson,ARM,CASH_OUT_REFINANCE,CO,11861,Flagstar Bank,258757.00,140563.62,4.483,1063.34,2010-09-19,2020-09-19,2017-09-02,2017-10-02,CURRENT,0,COMPLETE,FIRST
L003226,B3744,Joseph Thompson,,USDA,HOME_EQUITY,FL,78869,Quicken Loans,380456.00,242896.03,3.021,1053.58,2010-05-07,2025-05-07,2012-04-29,2012-05-29,CURRENT,0,INCOMPLETE,SECOND
L001864,B6739,Barbara Smith,,VA,CONSTRUCTION,IL,47473,SunTrust Mortgage,781651.00,703504.07,7.272,5210.49,2018-09-30,2028-09-30,2025-11-05,2025-12-05,CURRENT,0,COMPLETE,FIRST
L000706,B1431,Barbara Davis,,FIXED,HOME_EQUITY,IN,73343,Green Tree Servicing,568513.00,689244.51,3.847,2004.81,2014-11-29,2029-11-29,2024-10-21,2024-11-20,CURRENT,0,COMPLETE,SECOND
L006096,B1077,Joseph Miller,,FHA,HOME_EQUITY,AK,45903,Citimortgage,771627.00,262817.72,4.97,3515.40,2021-09-24,2051-09-24,2024-04-20,2024-05-20,CURRENT,0,INCOMPLETE,SECOND
L007345,B6316,Robert Jackson,Lisa Wilson,USDA,CONSTRUCTION,UT,81348,PNC Bank,59852.00,22319.92,6.535,358.54,2017-07-30,2037-07-30,2017-10-02,2017-11-01,DELINQUENT,31,COMPLETE,SECOND
L004958,B2740,Thomas Wilson,,USDA,HOME_EQUITY,NY,71804,US Bank,446259.00,0.00,6.476,2649.14,2016-07-20,2036-07-20,2026-05-10,2026-06-09,PAID_OFF,0,INCOMPLETE,FIRST
L003482,B2627,Susan Martin,,VA,CONSTRUCTION,NC,15123,SunTrust Mortgage,350685.00,278157.38,6.655,2139.32,2010-03-24,2040-03-24,2011-06-11,2011-07-11,CURRENT,0,COMPLETE,FIRST
L002726,B2106,Charles White,,JUMBO,CONSTRUCTION,ID,22086,SunTrust Mortgage,182963.00,51192.59,4.067,682.10,2019-05-16,2029-05-16,2023-11-08,2023-12-08,CURRENT,0,COMPLETE,FIRST
L008748,B3345,Lisa Garcia,,FIXED,CASH_OUT_REFINANCE,MD,60131,US Bank,449279.00,170965.97,3.565,1468.21,2015-03-23,2030-03-23,2022-04-29,2022-05-29,CURRENT,0,COMPLETE,FIRST
L005156,B6806,David Thomas,,CONVENTIONAL,CONSTRUCTION,NH,39478,Green Tree Servicing,781005.00,341651.49,8.487,6076.02,2018-02-19,2033-02-19,2025-11-05,2025-12-05,CURRENT,0,COMPLETE,SECOND
L006210,B3835,Lisa Jones,,VA,CONSTRUCTION,ND,32572,Quicken Loans,660400.00,437197.78,2.752,1665.97,2020-06-21,2040-06-21,2023-03-22,2023-04-21,CURRENT,0,COMPLETE,FIRST
L001389,B9387,Lisa Johnson,,FIXED,PURCHASE,NE,73682,Bank of America,516699.00,0.00,7.168,3395.06,2012-04-20,2022-04-20,2012-06-03,2012-07-03,CLOSED,0,COMPLETE,FIRST
L005079,B7117,Mary Martin,,USDA,CASH_OUT_REFINANCE,SD,95999,US Bank,683458.00,479881.73,8.133,5095.35,2022-12-09,2037-12-09,2030-12-08,2031-01-07,DELINQUENT,60,INCOMPLETE,FIRST
L002758,B7517,Karen Martin,,ARM,CONSTRUCTION,MT,72851,Caliber Home Loans,495814.00,339145.89,4.992,2268.84,2012-09-12,2042-09-12,2014-09-06,2014-10-06,CURRENT,0,COMPLETE,FIRST
L001730,B8110,Mary White,Robert Thomas,ARM,PURCHASE,GA,94397,Citimortgage,140608.00,0.00,3.354,432.30,2021-07-12,2051-07-12,2032-04-20,2032-05-20,PAID_OFF,0,COMPLETE,SECOND
L004659,B5440,David Anderson,,JUMBO,CONSTRUCTION,WV,91824,Quicken Loans,244820.00,139724.94,7.481,1678.87,2020-09-22,2050-09-22,2030-07-12,2030-08-11,CURRENT,0,INCOMPLETE,SECOND
L008028,B8563,Karen Jones,,USDA,HOME_EQUITY,CA,99907,SunTrust Mortgage,317777.00,193545.39,6.015,1752.14,2020-03-08,2040-03-08,2020-08-15,2020-09-14,CURRENT,0,COMPLETE,FIRST
L008467,B8250,Susan White,,JUMBO,CONSTRUCTION,IN,71205,Caliber Home Loans,450375.00,408276.44,4.916,2029.54,2019-08-08,2034-08-08,2025-03-08,2025-04-07,DELINQUENT,86,COMPLETE,SECOND
L008182,B5681,James Brown,,JUMBO,HOME_EQUITY,IL,10139,Wells Fargo Home Mortgage,225515.00,77488.10,8.402,1736.88,2012-01-23,2032-01-23,2016-11-15,2016-12-15,CURRENT,0,MISSING,FIRST
L009339,B4017,Richard Thomas,,FIXED,PURCHASE,WY,74611,PHH Mortgage,330982.00,160578.11,6.027,1828.59,2020-08-13,2035-08-13,2026-05-23,2026-06-22,CURRENT,0,COMPLETE,SECOND
L004639,B1069,Michael Martin,Thomas Jackson,USDA,HOME_EQUITY,KS,93588,PHH Mortgage,587820.00,330931.22,3.916,2110.08,2014-08-17,2024-08-17,2019-07-08,2019-08-07,CURRENT,0,INCOMPLETE,FIRST
L004786,B6752,Richard Hernandez,,VA,HOME_EQUITY,MO,76722,JPMorgan Chase Bank,697455.00,412692.87,7.213,4611.51,2020-02-01,2030-02-01,2022-05-31,2022-06-30,CURRENT,0,INCOMPLETE,FIRST
L006153,B3648,Lisa Thomas,,CONVENTIONAL,CONSTRUCTION,MS,46234,Nationstar Mortgage,611053.00,344734.56,6.505,3643.66,2015-08-12,2035-08-12,2017-12-09,2018-01-08,CURRENT,0,COMPLETE,FIRST
L009731,B6228,Thomas Jones,,FIXED,HOME_EQUITY,NC,79038,Flagstar Bank,296384.00,208254.78,7.393,2008.57,2013-08-22,2023-08-22,2019-02-23,2019-03-25,DELINQUENT,85,COMPLETE,FIRST
L006597,B8098,Lisa Hernandez,Jessica Brown,VA,CASH_OUT_REFINANCE,OR,89547,US Bank,137010.00,113495.95,4.906,616.16,2011-09-10,2031-09-10,2012-04-04,2012-05-04,CURRENT,0,COMPLETE,FIRST
L009237,B4405,John Lee,Linda Thomas,FIXED,REFINANCE,OH,98823,PNC Bank,788667.00,0.00,3.041,2198.47,2016-04-17,2026-04-17,2017-01-24,2017-02-23,PAID_OFF,0,COMPLETE,SECOND
L006970,B4876,Mary Martinez,Robert Brown,CONVENTIONAL,PURCHASE,ID,45413,SunTrust Mortgage,724432.00,326203.95,5.232,3474.38,2022-02-02,2032-02-02,2027-09-16,2027-10-16,DELINQUENT,70,MISSING,FIRST
L001095,B6564,Karen Davis,,FHA,PURCHASE,AZ,94196,JPMorgan Chase Bank,151812.00,124756.64,3.667,510.30,2012-05-26,2027-05-26,2019-10-28,2019-11-27,CURRENT,0,COMPLETE,FIRST
L009442,B1541,Richard Brown,,JUMBO,CONSTRUCTION,NC,85170,US Bank,420964.00,135808.89,5.841,2253.95,2011-11-10,2026-11-10,2019-03-26,2019-04-25,CURRENT,0,COMPLETE,FIRST
L005868,B1483,Jennifer Anderson,,FIXED,CONSTRUCTION,VT,33500,JPMorgan Chase Bank,464335.00,143637.33,6.657,2833.49,2022-03-20,2037-03-20,2028-06-12,2028-07-12,CURRENT,0,COMPLETE,SECOND
L007493,B9274,Patricia Thompson,,FHA,HOME_EQUITY,MA,17145,Nationstar Mortgage,647132.00,500144.02,4.483,2659.34,2020-09-19,2040-09-19,2023-05-06,2023-06-05,CURRENT,0,MISSING,FIRST
L000818,B9058,Lisa Anderson,,FIXED,PURCHASE,HI,23193,JPMorgan Chase Bank,465597.00,191799.88,6.031,2574.01,2019-02-03,2049-02-03,2028-09-12,2028-10-12,CURRENT,0,,FIRST
L002798,B3332,Barbara Davis,Jessica Williams,JUMBO,CONSTRUCTION,IN,91455,Flagstar Bank,184832.00,162391.01,8.237,1395.59,2018-04-14,2033-04-14,2021-01-02,2021-02-01,DELINQUENT,35,INCOMPLETE,SECOND
L006140,B4472,Lisa Brown,Susan Martin,ARM,REFINANCE,AK,36520,Wells Fargo Home Mortgage,711484.00,0.00,7.245,4725.14,2011-01-07,2031-01-07,2017-11-24,2017-12-24,CLOSED,0,COMPLETE,SECOND
L007533,B1198,Susan Taylor,William Davis,CONVENTIONAL,REFINANCE,AK,44233,Quicken Loans,111701.00,85472.54,5.777,591.52,2012-04-05,2042-04-05,2015-10-29,2015-11-28,CURRENT,0,MISSING,FIRST
L009224,B5874,Joseph Wilson,,USDA,PURCHASE,GA,87513,SunTrust Mortgage,550050.00,368753.32,6.022,3036.37,2017-06-28,2032-06-28,2026-11-01,2026-12-01,CURRENT,0,COMPLETE,FIRST
L003339,B9184,David Smith,,FHA,HOME_EQUITY,WY,20464,SunTrust Mortgage,459122.00,308253.48,4.145,1744.47,2010-05-04,2025-05-04,2014-11-27,2014-12-27,CURRENT,0,COMPLETE,SECOND
L006564,B3911,Jessica Williams,James Anderson,USDA,CONSTRUCTION,MS,23570,Citimortgage,762146.00,510821.21,4.587,3204.63,2012-09-06,2027-09-06,2015-03-22,2015-04-21,CURRENT,0,INCOMPLETE,SECOND
L008793,B9732,Robert Brown,,USDA,PURCHASE,IL,47647,Flagstar Bank,701951.00,0.00,4.087,2629.80,2018-08-12,2033-08-12,2028-01-26,2028-02-25,PAID_OFF,0,MISSING,SECOND
L006980,B3831,Michael Moore,,JUMBO,HOME_EQUITY,KS,36082,PNC Bank,227434.00,120798.69,7.932,1653.67,2010-04-06,2040-04-06,2013-04-07,2013-05-07,CURRENT,0,COMPLETE,SECOND
L006015,B8298,Patricia Johnson,,ARM,PURCHASE,GA,46527,US Bank,190154.00,80549.56,5.889,1026.50,2022-03-17,2032-03-17,2028-07-17,2028-08-16,CURRENT,0,MISSING,FIRST
L002940,B1323,Jennifer Wilson,,FHA,PURCHASE,MA,77928,Flagstar Bank,213508.00,0.00,7.376,1443.60,2015-09-06,2035-09-06,2024-08-01,2024-08-31,PAID_OFF,0,COMPLETE,FIRST
L007364,B8528,Karen White,Jessica Hernandez,CONVENTIONAL,HOME_EQUITY,NJ,13152,PHH Mortgage,258988.00,112468.20,6.458,1533.17,2012-03-19,2042-03-19,2014-09-09,2014-10-09,CURRENT,0,COMPLETE,FIRST
L004349,B6297,Susan Martin,,USDA,REFINANCE,OK,36239,Quicken Loans,172100.00,61665.89,7.625,1202.91,2010-02-25,2030-02-25,2012-04-21,2012-05-21,CURRENT,0,COMPLETE,SECOND
L009118,B7921,Jessica White,,FHA,REFINANCE,WV,31820,JPMorgan Chase Bank,516003.00,0.00,5.574,2636.52,2015-01-15,2030-01-15,2020-05-04,2020-06-03,PAID_OFF,0,MISSING,FIRST
L007777,B1914,Michael Martin,Joseph Moore,FIXED,REFINANCE,PA,24456,Flagstar Bank,707345.00,592091.45,8.256,5353.19,2013-04-26,2033-04-26,2018-11-17,2018-12-17,CURRENT,0,COMPLETE,FIRST
L004924,B2032,Michael Thomas,,JUMBO,CASH_OUT_REFINANCE,IN,62797,SunTrust Mortgage,229704.00,157792.87,7.552,1590.16,2014-07-08,2024-07-08,2020-10-25,2020-11-24,DELINQUENT,57,COMPLETE,SECOND
L004287,B1299,Barbara Johnson,Karen Lee,CONVENTIONAL,PURCHASE,ND,56339,Green Tree Servicing,502498.00,137554.32,6.996,3222.52,2022-09-22,2052-09-22,2033-02-05,2033-03-07,CURRENT,0,COMPLETE,FIRST
L009642,B7427,Thomas Garcia,,VA,HOME_EQUITY,VT,88843,PHH Mortgage,584773.00,0.00,4.252,2279.25,2015-10-05,2025-10-05,2017-02-28,2017-03-30,PAID_OFF,0,COMPLETE,SECOND
L004870,B7533,Sarah Taylor,,ARM,REFINANCE,MD,30284,Freedom Mortgage,418125.00,183576.46,4.179,1601.73,2015-07-02,2025-07-02,2022-09-23,2022-10-23,CURRENT,0,COMPLETE,FIRST
L002019,B6857,William Martinez,,ARM,CASH_OUT_REFINANCE,KY,91681,PNC Bank,212837.00,131504.06,6.614,1290.40,2015-06-12,2045-06-12,2016-07-17,2016-08-16,DEFAULT,224,COMPLETE,SECOND
L006052,B1512,Richard Martinez,,VA,CASH_OUT_REFINANCE,ME,35569,Quicken Loans,59715.00,44678.95,7.425,406.44,2021-01-21,2031-01-21,2023-08-09,2023-09-08,DEFAULT,144,COMPLETE,SECOND
