loan_id,borrower_id,borrower_name,co_borrower_name,loan_type,loan_purpose,property_state,property_zip,servicer_name,original_principal,current_balance,interest_rate,monthly_payment,origination_date,maturity_date,last_payment_date,next_payment_date,payment_status,days_past_due,document_status,lien_position
L000121,B2262,Patricia Thompson,,CONVENTIONAL,REFINANCE,HI,76692,Wells Fargo Home Mortgage,570248.00,0.00,0.0787,2734.39,2018-01-29,2028-01-29,2023-10-06,2023-11-05,PAID_OFF,0,COMPLETE,FIRST
L000122,B1201,Jessica Davis,,JUMBO,CASH_OUT_REFINANCE,AZ,45554,Green Tree Servicing,306430.00,277397.00,2.776,779.76,2018-03-01,2048-03-01,2028-07-25,2028-08-24,CURRENT,37,COMPLETE,FIRST
L000123,B7108,Joseph Martinez,,VA,CASH_OUT_REFINANCE,MT,21322,Nationstar Mortgage,,0.00,5.512,885.23,2011-03-08,2026-03-08,2013-10-07,2013-11-06,PAID_OFF,0,COMPLETE,SECOND
L000124,B1130,Michael Lee,,FHA,REFINANCE,ZZ,10835,Caliber Home Loans,436839.00,262781.53,3.704,1483.21,2022-08-24,2042-08-24,2031-01-08,2031-02-07,DELINQUENT,79,MISSING,FIRST
L000125,B9872,Michael Martin,,JUMBO,CONSTRUCTION,WV,17850,Bank of America,413251.00,225047.67,6.316,2392.59,2010-03-20,2030-03-20,2025-11-03,2010-05-24,DEFAULT,143,COMPLETE,SECOND
L000126,B1719,Patricia Martin,Richard Williams,USDA,HOME_EQUITY,WV,18163,Caliber Home Loans,292716.00,0.00,7.884,2115.46,2021-08-28,2051-08-28,2029-08-06,2029-09-05,PAID_OFF,0,,FIRST
L000127,B4879,John Miller,Charles Brown,FHA,PURCHASE,NH,31544,Freedom Mortgage,355844.00,0.00,4.066,1326.29,2017-01-24,2047-01-24,2025-01-02,2025-02-01,PAID_OFF,0,,SECOND
L000128,B6145,Barbara White,William Jones,CONVENTIONAL,REFINANCE,DE,56627,Caliber Home Loans,476259.00,224915.77,3.224,1407.50,2018-01-14,2033-01-14,2023-03-10,2023-04-09,N/A,0,COMPLETE,FIRST
L000129,B5262,Robert Brown,Linda Jones,FHA,CONSTRUCTION,NJ,58790,Flagstar Bank,232313.00,304805.28,2.686,571.99,2019-01-26,2049-01-26,2025-05-21,2025-06-20,DELINQUENT,80,COMPLETE,FIRST
L000130,B5240,William Brown,Joseph Johnson,FHA,HOME_EQUITY,CO,66774,Green Tree Servicing,,106253.23,2.631,310.22,2011-06-13,2026-06-13,2021-08-25,2021-09-24,DELINQUENT,83,MISSING,SECOND
L000131,B9128,Robert Johnson,,USDA,REFINANCE,LA,94840,US Bank,80914.00,34117.24,4.796,355.72,2019-07-28,2034-07-28,2023-08-15,2023-09-14,CURRENT,0,,SECOND
L000132,B7750,Karen Smith,,FIXED,CASH_OUT_REFINANCE,ND,72873,Nationstar Mortgage,627438.00,269577.21,5.374,3090.86,2011-12-20,2011-05-28,2016-05-05,2016-06-04,CURRENT,0,COMPLETE,SECOND
L000133,B9231,Sarah Martin,,USDA,REFINANCE,WY,30922,JPMorgan Chase Bank,,123543.39,4.83,1714.44,2014-01-13,2024-01-13,2017-09-10,2017-10-10,CURRENT,0,COMPLETE,FIRST
L000134,B4951,Jennifer Garcia,William Taylor,USDA,PURCHASE,MN,56095,SunTrust Mortgage,329473.00,0.00,5.702,1722.10,2011-04-04,2026-04-04,2017-10-17,2017-11-16,PAID_OFF,0,,FIRST
L000135,B4084,Sarah Smith,,USDA,REFINANCE,IA,27103,PNC Bank,566137.00,255443.95,5.753,2985.57,,2043-12-09,2014-06-12,2014-07-12,CURRENT,0,COMPLETE,FIRST
L000136,B6301,Richard Thompson,Barbara Anderson,FHA,REFINANCE,AB,67261,Citimortgage,112448.00,60404.64,2.631,271.20,2013-03-06,2023-03-06,2022-10-02,2022-11-01,CURRENT,0,COMPLETE,SECOND
L000137,B3854,Barbara Jones,James Thompson,JUMBO,HOME_EQUITY,MD,14244,Bank of America,-791535.00,327678.52,8.312,6030.97,2018-01-02,2033-01-02,2025-07-20,2025-08-19,CURRENT,0,COMPLETE,SECOND
L000138,B4619,John Anderson,,VA,REFINANCE,MA,42707,PHH Mortgage,720718.00,-327708.57,5.893,3893.26,2021-02-16,2036-02-16,2024-12-03,2025-01-02,DELINQUENT,86,COMPLETE,FIRST
L000139,B6742,Sarah Thomas,,JUMBO,PURCHASE,HI,72847,Citimortgage,319125.00,182786.69,7.222,2112.66,2010-01-11,2020-01-11,2014-06-09,2014-07-09,CURRENT,11,INCOMPLETE,FIRST
L000140,B8393,Richard Garcia,,USDA,PURCHASE,CA,54295,SunTrust Mortgage,127289.00,116925.18,7.295,851.19,2010-10-01,2030-10-01,2026-01-06,2011-02-20,CURRENT,0,COMPLETE,SECOND
L000141,B8066,Karen Lee,Barbara Martinez,FHA,PURCHASE,IL,16505,Caliber Home Loans,735386.00,318869.11,3.49,2352.62,2019-09-27,2034-09-27,2025-09-02,2020-07-02,CURRENT,0,COMPLETE,SECOND
L000142,B1893,Jennifer Martinez,,JUMBO,PURCHASE,IL,50416,Citimortgage,428356.00,295625.65,2.523,990.68,2011-12-19,2031-12-19,2021-04-14,2021-05-14,ACTIVE,43,COMPLETE,SECOND
L000143,B9013,David Moore,,FHA,CASH_OUT_REFINANCE,ID,83956,Wells Fargo Home Mortgage,743150.00,407201.14,4.09,2786.19,2022-03-16,2052-03-16,2025-10-30,2024-06-10,CURRENT,0,COMPLETE,FIRST
L000144,B2404,Jessica Lee,,JUMBO,HOME_EQUITY,AR,40886,Freedom Mortgage,750596.00,336179.41,4.563,3139.56,,2052-02-22,2033-02-10,2033-03-12,DEFAULT,357,INCOMPLETE,SECOND
L000145,B2293,Michael Jones,John Hernandez,FHA,REFINANCE,HI,87994,US Bank,463982.00,0.00,7.917,3367.23,2010-10-12,2025-10-12,2025-11-30,2012-04-16,PAID_OFF,0,MISSING,SECOND
L000146,B2425,Lisa Thompson,,JUMBO,PURCHASE,AL,64321,Bank of America,456951.00,273166.30,5.838,2445.37,2022-05-20,2042-05-20,2032-01-26,2032-02-25,PENDING,0,INCOMPLETE,FIRST
L000147,B2730,Sarah Johnson,Richard Jones,USDA,HOME_EQUITY,NY,99235,PHH Mortgage,640016.00,351354.87,7.177,4210.61,2016-06-01,2036-06-01,2025-12-29,2026-06-04,CURRENT,0,COMPLETE,SECOND
L000148,B7484,Barbara Martinez,Sarah Brown,FIXED,REFINANCE,MI,27614,US Bank,397596.00,22028.00,6.643,2421.13,2011-02-08,2041-02-08,2021-07-06,2021-08-05,CLOSED,0,INCOMPLETE,SECOND
L000149,B5414,Thomas Taylor,,USDA,REFINANCE,WV,18600,US Bank,487017.00,406941.73,6.13,2736.63,2012-01-02,2027-01-02,2017-01-14,2017-02-13,CURRENT,9,COMPLETE,SECOND
L000150,B9589,Michael Wilson,,JUMBO,HOME_EQUITY,AR,62028,Flagstar Bank,646296.00,207781.69,0.0645,1584.18,2014-04-29,2029-04-29,2023-10-17,2023-11-16,CURRENT,0,MISSING,FIRST
L000151,B4963,David Williams,Richard Johnson,FHA,HOME_EQUITY,MN,38091,Green Tree Servicing,440559.00,0.00,5.433,2194.09,2020-01-03,2035-01-03,2025-06-21,2030-12-10,PAID_OFF,0,COMPLETE,FIRST
L000152,B4387,Jennifer White,,FHA,CASH_OUT_REFINANCE,AL,89736,Citimortgage,332154.00,265365.23,0.067,1951.68,2021-07-06,2031-07-06,2031-04-16,2031-05-16,DEFAULT,157,COMPLETE,SECOND
L000153,B5511,Richard Thompson,Thomas Taylor,USDA,HOME_EQUITY,ND,89829,US Bank,494393.00,45853.00,7.873,3567.99,2017-10-27,2047-10-27,2020-09-23,2020-10-23,CLOSED,0,INCOMPLETE,SECOND
L000154,B2771,Robert Martin,,CONVENTIONAL,HOME_EQUITY,TN,62965,Flagstar Bank,555139.00,45614.00,2.883,1467.09,2016-03-14,2036-03-14,2025-12-10,2026-01-09,CLOSED,0,COMPLETE,SECOND
L000155,B3292,Charles Miller,,ARM,REFINANCE,AZ,99957,Nationstar Mortgage,76691.00,42362.47,6.432,452.17,2016-08-18,2036-08-18,2026-11-18,2026-12-18,CURRENT,0,,SECOND
L000156,B6873,Karen Garcia,,VA,PURCHASE,KY,39131,PNC Bank,581958.00,222985.18,4.301,2294.42,2013-10-24,2028-10-24,2017-03-10,2017-04-09,N/A,0,COMPLETE,FIRST
L000157,B7889,Lisa Williams,,FHA,HOME_EQUITY,SD,25704,Green Tree Servicing,397411.00,133088.98,4.73,1723.11,2016-08-05,2046-08-05,2024-08-13,2026-04-21,CURRENT,0,COMPLETE,SECOND
L000158,B5888,Jennifer Williams,,ARM,REFINANCE,NJ,51079,Flagstar Bank,483174.00,454992.65,2.824,1250.78,2013-05-20,2028-05-20,2015-09-17,2015-10-17,CURRENT,1,COMPLETE,FIRST
L000159,B8406,Richard Hernandez,,JUMBO,PURCHASE,FL,14944,Nationstar Mortgage,336814.00,271754.70,3.756,1159.65,2013-10-13,2028-10-13,2019-05-10,2019-06-09,DEFAULT,309,,FIRST
L000160,B7112,Susan Martinez,Richard Martin,USDA,CASH_OUT_REFINANCE,KS,31891,JPMorgan Chase Bank,64760.00,45807.76,7.852,466.12,2021-11-29,2036-11-29,2025-04-07,2022-04-11,DELINQUENT,86,COMPLETE,FIRST
L000161,B5764,Sarah Taylor,,FHA,CONSTRUCTION,MI,12506,Quicken Loans,528073.00,0.00,6.867,3324.09,2021-10-03,2041-10-03,2026-09-13,2026-10-13,PAID_OFF,0,,FIRST
L000162,B3149,David Lee,,USDA,PURCHASE,AZ,96765,JPMorgan Chase Bank,,196217.25,6.904,1717.91,2021-04-26,2036-04-26,2022-10-12,2022-11-11,CURRENT,0,COMPLETE,FIRST
L000163,B1790,James Martinez,,CONVENTIONAL,HOME_EQUITY,GA,45386,SunTrust Mortgage,773255.00,470415.57,3.195,2264.67,2019-12-19,2049-12-19,2021-06-07,2021-07-07,CURRENT,27,COMPLETE,FIRST
L000164,B2718,Thomas Miller,,JUMBO,CASH_OUT_REFINANCE,RI,31020,Wells Fargo Home Mortgage,586435.00,365660.04,6.813,3662.43,2012-08-22,2032-08-22,2013-12-31,2014-01-30,DEFAULT,224,,SECOND
L000165,B4402,Sarah Jones,,FIXED,HOME_EQUITY,DE,19836,PHH Mortgage,771634.00,-276130.65,8.099,5728.68,2017-06-01,2032-06-01,2017-07-12,2017-08-11,CURRENT,0,INCOMPLETE,FIRST
L000166,B5192,Susan Anderson,,CONVENTIONAL,PURCHASE,ZZ,16014,Wells Fargo Home Mortgage,725636.00,601237.30,3.887,2585.50,2016-08-22,2036-08-22,2021-12-05,2022-01-04,CURRENT,0,INCOMPLETE,FIRST
L000167,B6384,Joseph Wilson,,ARM,CONSTRUCTION,MT,65278,Flagstar Bank,424894.00,0.00,7.867,3064.09,2016-01-07,2026-01-07,2020-04-11,2020-05-11,PENDING,0,COMPLETE,FIRST
L000168,B3171,Jennifer White,,VA,HOME_EQUITY,OR,13777,Green Tree Servicing,779987.00,0.00,6.858,4903.39,2013-07-29,2023-07-29,2024-09-30,2018-05-28,PAID_OFF,0,COMPLETE,FIRST
L000169,B8997,Thomas Thompson,,FHA,CASH_OUT_REFINANCE,VA,78039,Nationstar Mortgage,168423.00,84928.08,7.826,1208.24,2019-11-20,2019-03-14,2020-09-04,2020-10-04,CURRENT,0,INCOMPLETE,FIRST
L000170,B5072,Jennifer Martin,,FIXED,CONSTRUCTION,SC,31679,JPMorgan Chase Bank,555339.00,0.00,4.574,2328.44,2018-08-19,2033-08-19,2025-03-15,2028-03-15,PAID_OFF,0,COMPLETE,SECOND
L000171,B4946,Charles Moore,Sarah Moore,VA,PURCHASE,KS,75191,PHH Mortgage,396968.00,223147.64,8.321,3027.91,2011-02-17,2026-02-17,2017-05-20,2017-06-19,DELINQUENT,58,,FIRST
L000172,B2681,Thomas Lee,Joseph Anderson,VA,PURCHASE,SC,39218,Green Tree Servicing,-473037.00,327687.93,4.974,2156.81,2022-07-01,2032-07-01,2031-11-03,2031-12-03,CURRENT,0,COMPLETE,SECOND
L000173,B6439,William Taylor,,FIXED,CASH_OUT_REFINANCE,TX,81786,Nationstar Mortgage,637360.00,231574.60,7.104,4150.49,2020-08-11,2020-05-19,2028-09-20,2028-10-20,CURRENT,0,COMPLETE,SECOND
L000174,B1750,Michael Anderson,Jessica Johnson,ARM,HOME_EQUITY,MT,26150,Citimortgage,222129.00,93716.94,5.455,1110.74,2019-03-07,2029-03-07,2024-10-26,2022-03-12,DELINQUENT,82,COMPLETE,SECOND
L000175,B9260,Jennifer Thompson,Robert Brown,JUMBO,HOME_EQUITY,NM,89450,PNC Bank,191176.00,236752.19,8.283,1451.55,2010-02-05,2020-02-05,2016-05-20,2016-06-19,PAID_OFF,0,MISSING,SECOND
L000176,B5067,Thomas Martinez,,USDA,CASH_OUT_REFINANCE,RI,82559,Flagstar Bank,336886.00,-0.00,4.887,1509.17,2017-09-09,2037-09-09,2022-11-06,2022-12-06,PAID_OFF,0,COMPLETE,FIRST
L000177,B4291,Thomas Lee,,VA,PURCHASE,TN,56168,Nationstar Mortgage,269899.00,253129.65,0.0566,1545.06,2016-07-08,2036-07-08,2026-12-06,2027-01-05,DELINQUENT,41,MISSING,SECOND
L000178,B7839,Richard Jones,Mary Miller,VA,REFINANCE,ND,47567,Flagstar Bank,756995.00,0.00,6.987,4848.36,2021-12-22,2041-12-22,2031-11-24,2031-12-24,PAID_OFF,0,,SECOND
L000179,B3399,Karen Davis,,USDA,CONSTRUCTION,NH,41142,Nationstar Mortgage,115046.00,61336.04,6.644,700.67,2016-08-14,2016-06-21,2025-02-24,2025-03-26,CURRENT,0,COMPLETE,SECOND
L000180,B7251,Linda Taylor,,USDA,HOME_EQUITY,WY,35751,Citimortgage,456380.00,197159.22,4.999,2091.32,2017-01-05,2027-01-05,2017-03-29,2017-04-28,DELINQUENT,58,,FIRST
L000181,B5819,David Lee,Jennifer Thompson,FIXED,CASH_OUT_REFINANCE,MO,10739,PNC Bank,520616.00,330070.78,3.565,1701.33,2011-09-03,2026-09-03,2025-09-01,2022-08-18,CURRENT,0,COMPLETE,SECOND
L000182,B1654,Thomas Davis,,USDA,PURCHASE,CA,76209,Bank of America,211169.00,138865.60,8.072,1562.51,2011-02-21,2031-02-21,2024-07-30,2016-10-21,DEFAULT,252,INCOMPLETE,SECOND
L000183,B9798,Lisa Martin,,USDA,PURCHASE,IN,25036,Flagstar Bank,473013.00,591526.53,3.052,1323.33,2014-12-18,2029-12-18,2022-06-26,2022-07-26,CURRENT,0,MISSING,SECOND
L000184,B4994,James Martin,,VA,HOME_EQUITY,KY,76680,Freedom Mortgage,,34310.26,6.595,555.05,2017-03-14,2047-03-14,2027-07-21,2027-08-20,DEFAULT,234,COMPLETE,SECOND
L000185,B1718,James Williams,Michael Hernandez,FIXED,PURCHASE,WY,36945,Nationstar Mortgage,360833.00,130755.66,7.89,2609.72,2014-04-27,2034-04-27,2025-11-25,2020-03-30,CURRENT,0,COMPLETE,SECOND
L000186,B3519,Charles Davis,,JUMBO,CONSTRUCTION,KY,69129,Flagstar Bank,74906.00,93247.58,5.255,360.83,2017-06-10,2027-06-10,2018-07-03,2018-08-02,CURRENT,0,COMPLETE,SECOND
L000187,B1276,John Taylor,,CONVENTIONAL,CASH_OUT_REFINANCE,AB,99899,US Bank,458422.00,156369.78,6.54,2748.24,2021-12-30,2031-12-30,2029-04-09,2029-05-09,DELINQUENT,74,COMPLETE,FIRST
L000188,B8170,Karen Martinez,,FHA,CASH_OUT_REFINANCE,MT,98773,Citimortgage,449941.00,174868.65,4.871,2009.02,2010-09-10,2040-09-10,2012-07-11,2012-08-10,CURRENT,1,INCOMPLETE,SECOND
L000189,B3316,Susan Miller,,ARM,HOME_EQUITY,IN,28671,Bank of America,179221.00,63683.04,2.751,451.95,2022-11-05,2052-11-05,2028-12-13,2029-01-12,CURRENT,0,,FIRST
L000190,B4617,Karen Moore,,CONVENTIONAL,CASH_OUT_REFINANCE,AR,98039,JPMorgan Chase Bank,696850.00,466011.62,7.508,4795.95,2014-05-11,2024-05-11,2025-10-29,2016-07-21,DELINQUENT,89,INCOMPLETE,SECOND
L000191,B4234,Michael Anderson,,VA,HOME_EQUITY,ME,96431,US Bank,658798.00,38064.00,5.423,3274.94,2017-06-03,2037-06-03,2018-12-10,2019-01-09,CLOSED,87,COMPLETE,FIRST
L000192,B6971,David Taylor,William Jackson,JUMBO,CONSTRUCTION,WV,57020,Citimortgage,381699.00,484428.37,8.252,2887.30,2013-10-13,2023-10-13,2017-05-17,2017-06-16,CURRENT,0,COMPLETE,SECOND
L000193,B2783,John Williams,,FIXED,HOME_EQUITY,IL,92788,Wells Fargo Home Mortgage,234308.00,0.00,6.373,1368.81,2011-11-03,2010-12-06,2021-07-20,2021-08-19,PAID_OFF,0,COMPLETE,SECOND
L000194,B4485,Robert Moore,,CONVENTIONAL,CONSTRUCTION,IA,57692,Nationstar Mortgage,-88436.00,47559.30,5.81,471.00,2022-03-11,2052-03-11,2029-08-09,2029-09-08,DEFAULT,238,INCOMPLETE,FIRST
L000195,B4913,Robert Jackson,,CONVENTIONAL,REFINANCE,OR,73916,Quicken Loans,693863.00,463592.22,6.605,4201.05,2021-07-13,2036-07-13,2026-08-13,2026-09-12,CURRENT,0,,FIRST
L000196,B5331,William Brown,,USDA,CASH_OUT_REFINANCE,AZ,44513,SunTrust Mortgage,437380.00,533383.51,3.904,1565.24,2014-08-21,2034-08-21,2019-01-26,2019-02-25,CURRENT,0,COMPLETE,FIRST
L000197,B7201,Susan Jackson,,USDA,PURCHASE,MT,75776,Bank of America,,0.00,6.026,2392.05,2011-09-30,2031-09-30,2016-01-18,2016-02-17,CLOSED,0,COMPLETE,SECOND
L000198,B3713,Linda Hernandez,,ARM,PURCHASE,VA,73113,Flagstar Bank,291162.00,155901.21,0.0483,790.82,2016-04-19,2031-04-19,2018-01-24,2018-02-23,CURRENT,0,INCOMPLETE,SECOND
L000199,B3641,Mary Thompson,Jennifer Wilson,FHA,HOME_EQUITY,FL,63143,SunTrust Mortgage,728700.00,-499178.43,7.5,5009.81,2010-07-03,2025-07-03,2011-01-25,2011-02-24,CURRENT,0,COMPLETE,FIRST
L000200,B0004,Jennifer White,,VA,REFINANCE,GA,99861,PNC Bank,,79330.45,3.8,487.36,2020-07-28,2050-07-28,2022-07-26,2022-08-25,CURRENT,0,INCOMPLETE,SECOND
L000201,B2127,Robert White,Sarah White,USDA,PURCHASE,NC,79655,Nationstar Mortgage,290977.00,-249872.02,4.769,1272.03,2012-12-19,2022-12-19,2013-03-26,2013-04-25,CURRENT,0,COMPLETE,FIRST
L000202,B2526,Susan Johnson,,JUMBO,REFINANCE,NV,73192,Citimortgage,555666.00,0.00,6.456,3288.43,2022-02-04,2021-07-10,2032-03-26,2032-04-25,PAID_OFF,0,COMPLETE,SECOND
L000203,B2600,Michael Smith,,FIXED,PURCHASE,OH,85757,Nationstar Mortgage,496157.00,0.00,3.303,1502.24,2020-09-13,2035-09-13,2030-12-27,2031-01-26,PENDING,0,COMPLETE,FIRST
L000204,B7144,Karen Hernandez,,USDA,CASH_OUT_REFINANCE,PA,99208,Caliber Home Loans,736341.00,424829.39,3.733,2519.70,2017-01-31,2047-01-31,2024-12-10,2021-04-23,CURRENT,0,COMPLETE,FIRST
L000205,B8904,Robert Brown,,JUMBO,REFINANCE,WY,23143,Quicken Loans,237401.00,0.00,4.721,1027.37,2022-06-12,2021-11-21,2025-05-16,2025-06-15,CLOSED,0,COMPLETE,SECOND
L000206,B1852,David Davis,,USDA,PURCHASE,NV,60374,Caliber Home Loans,218546.00,197087.00,4.835,968.61,2010-02-13,2020-02-13,2019-06-08,2019-07-08,CURRENT,0,,SECOND
L000207,B1941,Mary White,,ARM,REFINANCE,ND,90634,Bank of America,233785.00,283320.07,6.342,1359.11,2019-11-06,2029-11-06,2022-03-11,2022-04-10,PAID_OFF,0,COMPLETE,FIRST
L000208,B1004,John Williams,,ARM,HOME_EQUITY,AB,86406,PNC Bank,215092.00,121213.62,3.021,595.64,2016-03-10,2046-03-10,2020-03-25,2020-04-24,DELINQUENT,77,COMPLETE,SECOND
L000209,B4707,John Martin,Patricia Martin,VA,HOME_EQUITY,NC,85352,US Bank,-685818.00,283772.70,8.278,5204.10,2020-03-14,2050-03-14,2026-09-23,2026-10-23,CURRENT,0,COMPLETE,SECOND
L000210,B7178,Patricia Wilson,Linda Davis,FIXED,CASH_OUT_REFINANCE,PA,64057,PNC Bank,640525.00,475933.48,5.402,3171.77,2015-06-16,2035-06-16,2025-05-13,2026-05-26,DEFAULT,336,INCOMPLETE,FIRST
L000211,B5067,Charles Wilson,Michael Jackson,ARM,REFINANCE,MN,40783,PHH Mortgage,351244.00,0.00,3.058,984.60,2017-09-02,2027-09-02,2025-05-11,2024-01-20,PAID_OFF,0,COMPLETE,FIRST
L000212,B4387,Lisa Smith,,USDA,PURCHASE,CO,73214,PNC Bank,290341.00,109725.97,3.717,989.26,2015-08-08,2035-08-08,2017-06-06,2017-07-06,CURRENT,32,COMPLETE,SECOND
L000213,B5501,Jessica Jackson,,CONVENTIONAL,HOME_EQUITY,QQ,55519,Caliber Home Loans,564646.00,381041.40,3.597,1861.78,2021-06-19,2041-06-19,2026-01-03,2026-02-02,CURRENT,0,COMPLETE,FIRST
L000214,B2972,David Garcia,,FHA,CASH_OUT_REFINANCE,CT,71780,SunTrust Mortgage,782162.00,427551.81,5.609,4021.55,2017-01-29,2027-01-29,2017-04-17,2017-05-17,DELINQUENT,69,,SECOND
L000215,B6995,Charles Jones,,ARM,REFINANCE,MT,23090,PHH Mortgage,242847.00,130481.86,5.493,1222.80,2014-09-21,2044-09-21,2022-08-30,2022-09-29,DEFAULT,182,,SECOND
L000216,B4863,Jennifer Hernandez,,FIXED,HOME_EQUITY,NM,79990,PHH Mortgage,632316.00,0.00,5.093,2952.02,2027-05-31,2033-07-18,2020-04-05,2020-05-05,PAID_OFF,0,INCOMPLETE,SECOND
L000217,B5915,Sarah Brown,,VA,CASH_OUT_REFINANCE,IN,57312,PNC Bank,-313165.00,127198.92,5.873,1685.95,2022-09-26,2032-09-26,2027-04-14,2027-05-14,CURRENT,0,INCOMPLETE,SECOND
L000218,B6638,Barbara Taylor,,USDA,CONSTRUCTION,ID,68580,JPMorgan Chase Bank,70798.00,51111.56,4.971,322.61,2017-11-16,2032-11-16,2025-04-19,2024-07-04,CURRENT,0,MISSING,SECOND
L000219,B8598,Linda Anderson,,VA,CASH_OUT_REFINANCE,CA,89349,Flagstar Bank,712398.00,478421.15,0.0317,5380.98,2013-10-04,2033-10-04,2018-07-27,2018-08-26,DELINQUENT,51,COMPLETE,SECOND
L000220,B8289,David Williams,Richard Brown,CONVENTIONAL,PURCHASE,FL,72021,Nationstar Mortgage,430805.00,368440.68,6.987,2759.20,2021-09-07,2051-09-07,2026-01-11,2026-06-28,CURRENT,0,COMPLETE,FIRST
L000221,B7504,Barbara Moore,,FHA,HOME_EQUITY,MO,32361,Wells Fargo Home Mortgage,599435.00,-212680.93,7.09,3895.83,2011-11-13,2021-11-13,2014-11-22,2014-12-22,DELINQUENT,45,COMPLETE,FIRST
L000222,B6846,Charles White,,ARM,HOME_EQUITY,VT,67013,Nationstar Mortgage,390998.00,363707.31,0.0827,2754.42,2020-06-24,2040-06-24,2026-09-17,2026-10-17,CURRENT,0,COMPLETE,SECOND
L000223,B8891,Thomas Jones,,JUMBO,HOME_EQUITY,MD,11090,PHH Mortgage,615883.00,288771.88,3.863,2180.89,2012-01-04,2042-01-04,2024-10-06,2015-08-17,CURRENT,0,COMPLETE,SECOND
L000224,B5908,Jessica Thomas,Richard Thomas,FHA,CASH_OUT_REFINANCE,NE,20382,Caliber Home Loans,59576.00,34856.00,7.095,387.47,2016-07-27,2031-07-27,2025-08-02,2025-09-01,CLOSED,0,INCOMPLETE,FIRST
L000225,B5454,Joseph White,,ARM,HOME_EQUITY,FL,74486,Quicken Loans,348505.00,120060.52,6.391,2041.69,2021-12-06,2021-10-28,2026-08-23,2026-09-22,CURRENT,0,COMPLETE,SECOND
L000226,B3492,James Davis,James Jackson,FHA,CASH_OUT_REFINANCE,VA,65082,US Bank,102042.00,48467.59,8.318,778.05,2010-07-01,2025-07-01,2021-06-25,2021-07-25,CURRENT,0,,SECOND
L000227,B7084,Richard Williams,,FHA,REFINANCE,AR,42778,Green Tree Servicing,536208.00,-0.00,6.682,3284.36,2010-09-17,2030-09-17,2011-09-10,2011-10-10,PAID_OFF,0,COMPLETE,SECOND
L000228,B1206,Patricia Martin,,FHA,CONSTRUCTION,AZ,61003,Flagstar Bank,177885.00,0.00,8.348,1361.24,2015-08-02,2045-08-02,2024-04-24,2024-05-24,CLOSED,0,,SECOND
L000229,B6293,Michael Brown,Jessica Anderson,CONVENTIONAL,REFINANCE,MS,46188,SunTrust Mortgage,216316.00,106909.53,6.275,1244.27,2010-12-12,2020-12-12,2013-11-13,2013-12-13,CURRENT,0,,FIRST
L000230,B7484,Sarah Williams,,VA,PURCHASE,CO,17834,PNC Bank,304897.00,165074.02,2.554,713.81,2010-12-11,2040-12-11,2018-09-29,2018-10-29,CURRENT,45,COMPLETE,FIRST
L000231,B9787,Richard Taylor,,VA,PURCHASE,NH,73609,PHH Mortgage,162608.00,128761.70,3.255,485.18,,2035-03-22,2021-07-25,2021-08-24,DEFAULT,100,COMPLETE,SECOND
L000232,B5828,Lisa Lee,Thomas Jones,JUMBO,CASH_OUT_REFINANCE,LA,44517,Nationstar Mortgage,619097.00,480457.39,6.682,3792.07,2014-04-04,2029-04-04,2024-10-30,2020-07-07,CURRENT,0,INCOMPLETE,SECOND
L000233,B1011,John Lee,,FHA,HOME_EQUITY,KS,99551,Freedom Mortgage,719018.00,0.00,5.536,3648.78,2014-02-28,2024-02-28,2025-04-23,2021-04-10,PAID_OFF,0,COMPLETE,FIRST
L000234,B6285,Michael Brown,,CONVENTIONAL,PURCHASE,FL,84843,Flagstar Bank,479711.00,157563.58,0.0626,2790.12,2012-06-23,2022-06-23,2018-06-05,2018-07-05,DELINQUENT,32,COMPLETE,SECOND
L000235,B9615,Michael Jackson,,FIXED,PURCHASE,AL,71349,Citimortgage,704280.00,539900.61,6.708,4330.62,2015-09-28,2025-09-28,2019-12-06,2020-01-05,N/A,0,MISSING,FIRST
L000236,B7814,Michael Martin,Linda Lee,JUMBO,REFINANCE,MD,35312,Nationstar Mortgage,436996.00,570940.72,7.265,2910.21,2011-04-23,2031-04-23,2017-04-27,2017-05-27,CURRENT,0,COMPLETE,FIRST
L000237,B3931,Patricia Garcia,,USDA,CONSTRUCTION,NJ,76151,PNC Bank,635549.00,338541.82,0.0527,4075.19,2019-04-25,2029-04-25,2027-12-27,2028-01-26,DELINQUENT,57,COMPLETE,FIRST
L000238,B8258,William White,Karen Miller,JUMBO,HOME_EQUITY,NV,43303,PNC Bank,419438.00,334174.58,7.915,3043.20,2022-05-04,2042-05-04,2031-11-23,2031-12-23,CURRENT,29,INCOMPLETE,SECOND
L000239,B7505,Linda Miller,,CONVENTIONAL,CASH_OUT_REFINANCE,AL,82569,Nationstar Mortgage,50205.00,44115.68,6.858,315.61,2026-11-11,2026-05-19,2022-04-08,2022-05-08,CURRENT,0,COMPLETE,FIRST
L000240,B1618,John Thompson,,FHA,PURCHASE,KY,52558,Citimortgage,532732.00,600818.41,4.634,2262.96,2013-02-07,2033-02-07,2017-04-20,2017-05-20,PAID_OFF,0,INCOMPLETE,SECOND
L000241,B2562,Jessica Brown,,FHA,HOME_EQUITY,XX,11498,Flagstar Bank,674145.00,606202.29,6.354,3926.56,2010-11-03,2040-11-03,2011-10-20,2011-11-19,DEFAULT,312,COMPLETE,SECOND
